Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-05-29,3.49,3.59,3.43,3.48,-1,-1,0,0
2023-05-30,3.59,3.59,3.52,3.56,-1,-1,0,0
2023-05-31,3.5,3.5,3.33,3.33,-1,-1,0,0
2023-06-01,3.35,3.45,3.34,3.44,-1,-1,0,0
2023-06-02,3.45,3.52,3.43,3.47,-1,-1,0,0
2023-06-05,3.47,3.6,3.41,3.48,-1,-1,0,0
2023-06-06,3.41,3.5,3.41,3.49,-1,-1,0,0
2023-06-07,3.43,3.43,3.36,3.38,-1,-1,0,0
2023-06-09,3.38,3.41,3.32,3.4,-1,-1,0,0
2023-06-12,3.39,3.39,3.3,3.38,-1,-1,0,0
2023-06-13,3.4,3.41,3.32,3.4,-1,-1,0,0
2023-06-14,3.34,3.36,3.31,3.35,-1,-1,0,0
2023-06-15,3.31,3.35,3.16,3.34,-1,-1,0,0
2023-06-16,3.33,3.33,3.2,3.3,-1,-1,0,0
2023-06-19,3.26,3.33,3.25,3.28,-1,-1,0,0
2023-06-20,3.28,3.33,3.18,3.19,-1,-1,0,0
2023-06-21,3.24,3.25,3.17,3.2,-1,-1,0,0
2023-06-22,3.23,3.24,3.15,3.15,-1,-1,0,0
2023-06-23,3.2,3.2,3.12,3.14,-1,-1,0,0
2023-06-26,3.17,3.28,3.15,3.2,-1,-1,0,0
2023-06-27,3.2,3.24,3.12,3.15,-1,-1,0,0
2023-06-28,3.12,3.15,3.06,3.09,-1,-1,0,0
2023-06-29,3.08,3.2,3.05,3.15,-1,-1,0,0
2023-06-30,3.11,3.21,3.09,3.17,-1,-1,0,0
2023-07-03,3.24,3.33,3.21,3.26,-1,-1,0,0
2023-07-04,3.32,3.32,3.18,3.26,-1,-1,0,0
2023-07-05,3.29,3.29,3.2,3.26,-1,-1,0,0
2023-07-06,3.2,3.25,3.14,3.15,-1,-1,0,0
2023-07-07,3.16,3.22,3.14,3.16,-1,-1,0,0
2023-07-10,3.16,3.27,2.92,3.07,-1,-1,0,0
2023-07-11,3.01,3.15,2.95,3.0,-1,-1,0,0
2023-07-12,3.05,3.1,2.99,3.08,-1,-1,0,0
2023-07-13,3.1,3.2,3.08,3.14,-1,-1,0,0
2023-07-14,3.12,3.19,3.08,3.15,-1,-1,0,0
2023-07-17,3.16,3.29,3.1,3.22,-1,-1,0,0
2023-07-18,3.28,3.28,3.08,3.13,-1,-1,0,0
2023-07-19,3.11,3.25,3.11,3.2,-1,-1,0,0
2023-07-20,3.24,3.24,3.12,3.2,-1,-1,0,0
2023-07-21,3.2,3.2,3.12,3.19,-1,-1,0,0
2023-07-24,3.13,3.19,3.06,3.06,-1,-1,0,0
2023-07-25,3.16,3.18,3.06,3.09,-1,-1,0,0
2023-07-26,3.13,3.13,3.04,3.07,-1,-1,0,0
2023-07-27,3.03,3.11,3.02,3.08,-1,-1,0,0
2023-07-28,3.04,3.1,3.04,3.1,-1,-1,0,0
2023-07-31,3.12,3.14,3.06,3.08,-1,-1,0,0
2023-08-01,3.07,3.2,3.07,3.1,-1,-1,0,0
2023-08-02,3.1,3.14,3.08,3.08,-1,-1,0,0
2023-08-03,3.17,3.2,3.11,3.18,-1,-1,0,0
2023-08-04,3.16,3.16,3.15,3.16,-1,-1,0,0
2023-08-07,3.15,3.18,3.12,3.13,-1,-1,0,0
2023-08-08,3.12,3.19,3.07,3.11,-1,-1,0,0
2023-08-09,3.08,3.14,3.07,3.1,-1,-1,0,0
2023-08-10,3.15,3.15,3.1,3.14,-1,-1,0,0
2023-08-11,3.17,3.17,3.13,3.15,-1,-1,0,0
2023-08-14,3.07,3.14,3.07,3.11,-1,-1,0,0
2023-08-16,3.11,3.15,3.07,3.13,-1,-1,0,0
2023-08-17,3.14,3.2,3.06,3.08,-1,-1,0,0
2023-08-18,3.1,3.1,3.07,3.07,-1,-1,0,0
2023-08-21,3.07,3.1,3.07,3.07,-1,-1,0,0
2023-08-22,3.1,3.1,3.06,3.1,-1,-1,0,0
2023-08-23,3.1,3.14,3.04,3.14,-1,-1,0,0
2023-08-24,3.12,3.12,3.07,3.11,-1,-1,0,0
2023-08-25,3.11,3.11,2.92,3.01,-1,-1,0,0
2023-08-28,3.0,3.0,2.92,2.97,-1,-1,0,0
2023-08-29,2.94,3.0,2.94,2.95,-1,-1,0,0
2023-08-30,2.98,3.0,2.95,2.95,-1,-1,0,0
2023-08-31,3.02,3.02,2.97,2.97,-1,-1,0,0
